drug_concept_id,drug_concept_name,vocabulary_id,concept_class_id,drug_concept_code,drug_class_name
19017025,Captopril 12.5 MG Oral Tablet [Ecopace],RxNorm,Branded Drug,153275,ACE Inhibitor
40165763,Enalapril Maleate 10 MG Oral Tablet [Vasotec],RxNorm,Branded Drug,858819,ACE Inhibitor
19025235,Lisinopril 20 MG Oral Tablet [Carace],RxNorm,Branded Drug,201382,ACE Inhibitor
40163272,Perindopril Erbumine 4 MG Oral Tablet [Aceon],RxNorm,Branded Drug,854990,ACE Inhibitor
40171554,Amlodipine 2.5 MG / Benazepril hydrochloride 10 MG Oral Capsule [Lotrel],RxNorm,Branded Drug,898352,ACE Inhibitor
19003830,Lisinopril 5 MG Oral Tablet [Zestril],RxNorm,Branded Drug,104376,ACE Inhibitor
19127396,Ramipril 1.25 MG Oral Tablet [Altace],RxNorm,Branded Drug,730511,ACE Inhibitor
19054309,Captopril 50 MG Oral Tablet [Tensopril],RxNorm,Branded Drug,226708,ACE Inhibitor
19003851,Lisinopril 10 MG Oral Tablet [Zestril],RxNorm,Branded Drug,104377,ACE Inhibitor
19054304,Captopril 12.5 MG Oral Tablet [Hyteneze],RxNorm,Branded Drug,226700,ACE Inhibitor
40163276,Perindopril Erbumine 8 MG Oral Tablet [Aceon],RxNorm,Branded Drug,854927,ACE Inhibitor
19036773,quinapril 40 MG Oral Tablet [Accupril],RxNorm,Branded Drug,207895,ACE Inhibitor
19017027,Captopril 50 MG Oral Tablet [Ecopace],RxNorm,Branded Drug,153277,ACE Inhibitor
19017081,Captopril 12.5 MG Oral Tablet [Kaplon],RxNorm,Branded Drug,153311,ACE Inhibitor
40171557,Amlodipine 5 MG / Benazepril hydrochloride 10 MG Oral Capsule [Lotrel],RxNorm,Branded Drug,898355,ACE Inhibitor
40171669,Benazepril hydrochloride 20 MG / Hydrochlorothiazide 25 MG Oral Tablet [Lotensin HCT],RxNorm,Branded Drug,898376,ACE Inhibitor
19003829,Lisinopril 2.5 MG Oral Tablet [Zestril],RxNorm,Branded Drug,104375,ACE Inhibitor
40165753,Enalapril Maleate 1.25 MG/ML Injectable Solution [Vasotec],RxNorm,Branded Drug,858823,ACE Inhibitor
43560164,Enalapril Maleate 1 MG/ML Oral Solution [Epaned],RxNorm,Branded Drug,1435630,ACE Inhibitor
19025176,Captopril 25 MG Oral Tablet [Acepril],RxNorm,Branded Drug,201371,ACE Inhibitor
42800846,Hydrochlorothiazide 12.5 MG / Moexipril hydrochloride 7.5 MG Oral Tablet [Uniretic],RxNorm,Branded Drug,1299873,ACE Inhibitor
19017283,Captopril 12.5 MG Oral Tablet [Hypapril],RxNorm,Branded Drug,153460,ACE Inhibitor
40171666,Benazepril hydrochloride 20 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Lotensin HCT],RxNorm,Branded Drug,898371,ACE Inhibitor
19054308,Captopril 25 MG Oral Tablet [Tensopril],RxNorm,Branded Drug,226707,ACE Inhibitor
40165786,Enalapril Maleate 5 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Vaseretic],RxNorm,Branded Drug,858827,ACE Inhibitor
1308249,Lisinopril 30 MG Oral Tablet [Zestril],RxNorm,Branded Drug,213482,ACE Inhibitor
45892985,Amlodipine 10 MG / Perindopril arginine 14 MG Oral Tablet [Prestalia],RxNorm,Branded Drug,1600722,ACE Inhibitor
19054307,Captopril 12.5 MG Oral Tablet [Tensopril],RxNorm,Branded Drug,226706,ACE Inhibitor
19132834,Hydrochlorothiazide 12.5 MG / quinapril 20 MG Oral Tablet [Accuretic],RxNorm,Branded Drug,809858,ACE Inhibitor
19025233,Lisinopril 5 MG Oral Tablet [Carace],RxNorm,Branded Drug,201380,ACE Inhibitor
19017083,Captopril 50 MG Oral Tablet [Kaplon],RxNorm,Branded Drug,153313,ACE Inhibitor
40163765,Fosinopril Sodium 40 MG Oral Tablet [Monopril],RxNorm,Branded Drug,857189,ACE Inhibitor
19127398,Ramipril 2.5 MG Oral Tablet [Altace],RxNorm,Branded Drug,730513,ACE Inhibitor
19129688,Captopril 50 MG / Hydrochlorothiazide 15 MG Oral Tablet [Capozide],RxNorm,Branded Drug,790297,ACE Inhibitor
1334535,Ramipril 1.25 MG Oral Capsule,RxNorm,Clinical Drug,845488,ACE Inhibitor
42800850,Hydrochlorothiazide 25 MG / Moexipril hydrochloride 15 MG Oral Tablet,RxNorm,Clinical Drug,1299890,ACE Inhibitor
40171562,Amlodipine 5 MG / Benazepril hydrochloride 40 MG Oral Capsule,RxNorm,Clinical Drug,898359,ACE Inhibitor
1342476,trandolapril 2 MG Oral Capsule,RxNorm,Clinical Drug,199817,ACE Inhibitor
974201,Hydrochlorothiazide 25 MG / Lisinopril 20 MG Oral Tablet,RxNorm,Clinical Drug,197887,ACE Inhibitor
40171547,Amlodipine 10 MG / Benazepril hydrochloride 20 MG Oral Capsule,RxNorm,Clinical Drug,898342,ACE Inhibitor
1342473,trandolapril 1 MG Oral Tablet,RxNorm,Clinical Drug,199353,ACE Inhibitor
19003828,Captopril 25 MG / Hydrochlorothiazide 12.5 MG Oral Tablet,RxNorm,Clinical Drug,104370,ACE Inhibitor
19079436,quinapril 5 MG Oral Tablet,RxNorm,Clinical Drug,312750,ACE Inhibitor
40171559,Amlodipine 5 MG / Benazepril hydrochloride 20 MG Oral Capsule,RxNorm,Clinical Drug,898356,ACE Inhibitor
19029027,Lisinopril 30 MG Oral Tablet,RxNorm,Clinical Drug,205326,ACE Inhibitor
1308250,Lisinopril 2.5 MG Oral Tablet,RxNorm,Clinical Drug,311353,ACE Inhibitor
19106535,Captopril 75 MG Oral Tablet,RxNorm,Clinical Drug,428809,ACE Inhibitor
40165778,Enalapril Maleate 5 MG / Felodipine 2.5 MG Extended Release Oral Tablet,RxNorm,Clinical Drug,858618,ACE Inhibitor
40172813,trandolapril 1 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet,RxNorm,Clinical Drug,897778,ACE Inhibitor
42801015,Moexipril hydrochloride 7.5 MG Oral Tablet,RxNorm,Clinical Drug,1299897,ACE Inhibitor
19107373,trandolapril 1 MG / Verapamil 180 MG Extended Release Oral Tablet,RxNorm,Clinical Drug,431825,ACE Inhibitor
974447,Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet,RxNorm,Clinical Drug,252371,ACE Inhibitor
40171679,Benazepril hydrochloride 5 MG / Hydrochlorothiazide 6.25 MG Oral Tablet,RxNorm,Clinical Drug,898378,ACE Inhibitor
40171668,Benazepril hydrochloride 20 MG / Hydrochlorothiazide 25 MG Oral Tablet,RxNorm,Clinical Drug,898372,ACE Inhibitor
19102170,Ramipril 10 MG Oral Tablet,RxNorm,Clinical Drug,401968,ACE Inhibitor
1331241,quinapril 20 MG Oral Tablet,RxNorm,Clinical Drug,312749,ACE Inhibitor
40171553,Amlodipine 2.5 MG / Benazepril hydrochloride 10 MG Oral Capsule,RxNorm,Clinical Drug,898350,ACE Inhibitor
40171556,Amlodipine 5 MG / Benazepril hydrochloride 10 MG Oral Capsule,RxNorm,Clinical Drug,898353,ACE Inhibitor
40165773,Enalapril Maleate 20 MG Oral Tablet,RxNorm,Clinical Drug,858810,ACE Inhibitor
40171661,Benazepril hydrochloride 10 MG Oral Tablet,RxNorm,Clinical Drug,898687,ACE Inhibitor
19022243,Cilazapril 5 MG Oral Tablet,RxNorm,Clinical Drug,199709,ACE Inhibitor
40165762,Enalapril Maleate 10 MG Oral Tablet,RxNorm,Clinical Drug,858817,ACE Inhibitor
19078104,Hydrochlorothiazide 12.5 MG / quinapril 10 MG Oral Tablet,RxNorm,Clinical Drug,310796,ACE Inhibitor
19101751,imidapril 10 MG Oral Tablet,RxNorm,Clinical Drug,389184,ACE Inhibitor
40171675,Benazepril hydrochloride 40 MG Oral Tablet,RxNorm,Clinical Drug,898719,ACE Inhibitor
19102169,Ramipril 1.25 MG Oral Tablet,RxNorm,Clinical Drug,401965,ACE Inhibitor
19106538,Captopril 25 MG / Hydrochlorothiazide 50 MG Oral Tablet,RxNorm,Clinical Drug,428812,ACE Inhibitor
19074673,Captopril 50 MG Oral Tablet,RxNorm,Clinical Drug,308964,ACE Inhibitor
19103511,Diltiazem 180 MG / Enalapril 5 MG Oral Capsule,RxNorm,Clinical Drug,410743,ACE Inhibitor
1328713,Diltiazem Hydrochloride 180 MG / Enalapril Maleate 5 MG Extended Release Oral Tablet,RxNorm,Clinical Drug,833237,ACE Inhibitor
1334492,Ramipril 5 MG Oral Tablet,RxNorm,Clinical Drug,251857,ACE Inhibitor
1334461,Ramipril 2.5 MG Oral Tablet,RxNorm,Clinical Drug,251856,ACE Inhibitor
19134740,trandolapril 1 MG Extended Release Oral Tablet,RxNorm,Clinical Drug,844933,ACE Inhibitor
40163768,Fosinopril Sodium 5 MG Oral Tablet,RxNorm,Clinical Drug,857195,ACE Inhibitor
43560163,Enalapril Maleate 1 MG/ML Oral Solution,RxNorm,Clinical Drug,1435624,ACE Inhibitor
1342507,trandolapril 4 MG Oral Capsule,RxNorm,Clinical Drug,411434,ACE Inhibitor
40163764,Fosinopril Sodium 40 MG Oral Tablet,RxNorm,Clinical Drug,857187,ACE Inhibitor
40163753,Fosinopril Sodium 10 MG Oral Tablet,RxNorm,Clinical Drug,857169,ACE Inhibitor
40172820,trandolapril 2 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet,RxNorm,Clinical Drug,897847,ACE Inhibitor
1342474,trandolapril 0.5 MG Oral Capsule,RxNorm,Clinical Drug,199622,ACE Inhibitor
19125669,quinapril 1 MG Oral Tablet,RxNorm,Clinical Drug,700490,ACE Inhibitor
45892981,Amlodipine 10 MG / Perindopril arginine 14 MG Oral Tablet,RxNorm,Clinical Drug,1600716,ACE Inhibitor
1342023,Enalaprilat 1 MG/ML Injectable Solution,RxNorm,Clinical Drug,246264,ACE Inhibitor
40165771,Enalapril Maleate 20 MG / Hydrochlorothiazide 12.5 MG Oral Tablet,RxNorm,Clinical Drug,858921,ACE Inhibitor
19106536,Captopril 5 MG Oral Tablet,RxNorm,Clinical Drug,428810,ACE Inhibitor
974200,Hydrochlorothiazide 12.5 MG / Lisinopril 20 MG Oral Tablet,RxNorm,Clinical Drug,197886,ACE Inhibitor
40163760,Fosinopril Sodium 20 MG Oral Tablet,RxNorm,Clinical Drug,857183,ACE Inhibitor
19062727,Cilazapril 0.25 MG Oral Tablet,RxNorm,Clinical Drug,250413,ACE Inhibitor
19050311,Cilazapril 2 MG Oral Tablet,RxNorm,Clinical Drug,246643,ACE Inhibitor
42800845,Hydrochlorothiazide 12.5 MG / Moexipril hydrochloride 7.5 MG Oral Tablet,RxNorm,Clinical Drug,1299871,ACE Inhibitor
19101749,imidapril 20 MG Oral Tablet,RxNorm,Clinical Drug,389182,ACE Inhibitor
45892987,Amlodipine 2.5 MG / Perindopril arginine 3.5 MG Oral Tablet,RxNorm,Clinical Drug,1600724,ACE Inhibitor
1342472,trandolapril 4 MG Oral Tablet,RxNorm,Clinical Drug,199352,ACE Inhibitor
40171658,Benazepril hydrochloride 10 MG / Hydrochlorothiazide 12.5 MG Oral Tablet,RxNorm,Clinical Drug,898362,ACE Inhibitor
974171,Captopril 50 MG / Hydrochlorothiazide 15 MG Oral Tablet,RxNorm,Clinical Drug,197438,ACE Inhibitor
19065449,Enalaprilat 0.625 MG/ML Injectable Solution,RxNorm,Clinical Drug,252820,ACE Inhibitor
19040053,spirapril 6 MG Oral Tablet,RxNorm,Clinical Drug,248193,ACE Inhibitor
19106537,Captopril 2 MG Oral Tablet,RxNorm,Clinical Drug,428811,ACE Inhibitor
19106542,zofenopril 30 MG Oral Tablet,RxNorm,Clinical Drug,428825,ACE Inhibitor
40163750,Fosinopril Sodium 10 MG / Hydrochlorothiazide 12.5 MG Oral Tablet,RxNorm,Clinical Drug,857166,ACE Inhibitor
974443,Cilazapril 5 MG / Hydrochlorothiazide 12.5 MG Oral Tablet,RxNorm,Clinical Drug,249851,ACE Inhibitor
40165752,Enalapril Maleate 1.25 MG/ML Injectable Solution,RxNorm,Clinical Drug,858821,ACE Inhibitor
19096771,Enalapril 10 MG / Hydrochlorothiazide 12.5 MG Oral Tablet,RxNorm,Clinical Drug,349449,ACE Inhibitor
1308251,Lisinopril 5 MG Oral Tablet,RxNorm,Clinical Drug,311354,ACE Inhibitor
40172816,trandolapril 2 MG / Verapamil hydrochloride 180 MG Extended Release Oral Capsule,RxNorm,Clinical Drug,901451,ACE Inhibitor
19106539,Captopril 12.5 MG / Hydrochlorothiazide 25 MG Oral Tablet,RxNorm,Clinical Drug,428813,ACE Inhibitor
40163267,Perindopril Erbumine 2 MG Oral Tablet,RxNorm,Clinical Drug,854984,ACE Inhibitor
40163757,Fosinopril Sodium 20 MG / Hydrochlorothiazide 12.5 MG Oral Tablet,RxNorm,Clinical Drug,857174,ACE Inhibitor
974192,Captopril 50 MG / Hydrochlorothiazide 25 MG Oral Tablet,RxNorm,Clinical Drug,197439,ACE Inhibitor
19078137,Hydrochlorothiazide 25 MG / quinapril 20 MG Oral Tablet,RxNorm,Clinical Drug,310809,ACE Inhibitor
1353820,Felodipine 5 MG / Ramipril 5 MG Oral Tablet,RxNorm,Clinical Drug,389181,ACE Inhibitor
1342475,trandolapril 1 MG Oral Capsule,RxNorm,Clinical Drug,199816,ACE Inhibitor
19106534,Enalapril 20 MG / Hydrochlorothiazide 6 MG Oral Tablet,RxNorm,Clinical Drug,428808,ACE Inhibitor
1340161,Captopril 25 MG Oral Tablet,RxNorm,Clinical Drug,317173,ACE Inhibitor
40163271,Perindopril Erbumine 4 MG Oral Tablet,RxNorm,Clinical Drug,854988,ACE Inhibitor
19101748,Felodipine 2.5 MG / Ramipril 2.5 MG Oral Tablet,RxNorm,Clinical Drug,389180,ACE Inhibitor
978575,Indapamide 0.625 MG / Perindopril 2 MG Oral Tablet,RxNorm,Clinical Drug,429647,ACE Inhibitor
19104348,quinapril 1 MG/ML Injectable Solution,RxNorm,Clinical Drug,413771,ACE Inhibitor
19074671,Captopril 100 MG Oral Tablet,RxNorm,Clinical Drug,308962,ACE Inhibitor
974199,Hydrochlorothiazide 12.5 MG / Lisinopril 10 MG Oral Tablet,RxNorm,Clinical Drug,197885,ACE Inhibitor
19101750,imidapril 5 MG Oral Tablet,RxNorm,Clinical Drug,389183,ACE Inhibitor
40165785,Enalapril Maleate 5 MG / Hydrochlorothiazide 12.5 MG Oral Tablet,RxNorm,Clinical Drug,858824,ACE Inhibitor
40171671,Benazepril hydrochloride 20 MG Oral Tablet,RxNorm,Clinical Drug,898690,ACE Inhibitor
19061252,Amlodipine 2.5 MG / benazepril 5 MG Oral Capsule,RxNorm,Clinical Drug,248267,ACE Inhibitor
40165781,Enalapril Maleate 5 MG / Felodipine 5 MG Extended Release Oral Tablet,RxNorm,Clinical Drug,858621,ACE Inhibitor
1340153,Captopril 6.25 MG Oral Tablet,RxNorm,Clinical Drug,247516,ACE Inhibitor
19022241,Cilazapril 0.5 MG Oral Tablet,RxNorm,Clinical Drug,199707,ACE Inhibitor
19040055,spirapril 24 MG Oral Tablet,RxNorm,Clinical Drug,248195,ACE Inhibitor
40165757,Enalapril Maleate 10 MG / Hydrochlorothiazide 25 MG Oral Tablet,RxNorm,Clinical Drug,858828,ACE Inhibitor
19080218,quinapril 40 MG Oral Tablet,RxNorm,Clinical Drug,314203,ACE Inhibitor
19080128,Lisinopril 10 MG Oral Tablet,RxNorm,Clinical Drug,314076,ACE Inhibitor
19040052,spirapril 3 MG Oral Tablet,RxNorm,Clinical Drug,248192,ACE Inhibitor
19074672,Captopril 12.5 MG Oral Tablet,RxNorm,Clinical Drug,308963,ACE Inhibitor
1342441,trandolapril 2 MG Oral Tablet,RxNorm,Clinical Drug,199351,ACE Inhibitor
1334460,Ramipril 5 MG Oral Capsule,RxNorm,Clinical Drug,198189,ACE Inhibitor
42800842,Hydrochlorothiazide 12.5 MG / Moexipril hydrochloride 15 MG Oral Tablet,RxNorm,Clinical Drug,1299859,ACE Inhibitor
40165767,Enalapril Maleate 2.5 MG Oral Tablet,RxNorm,Clinical Drug,858804,ACE Inhibitor
40171550,Amlodipine 10 MG / Benazepril hydrochloride 40 MG Oral Capsule,RxNorm,Clinical Drug,898346,ACE Inhibitor
19040054,spirapril 12 MG Oral Tablet,RxNorm,Clinical Drug,248194,ACE Inhibitor
974170,Captopril 25 MG / Hydrochlorothiazide 25 MG Oral Tablet,RxNorm,Clinical Drug,197437,ACE Inhibitor
42801011,Moexipril hydrochloride 15 MG Oral Tablet,RxNorm,Clinical Drug,1299896,ACE Inhibitor
1331240,quinapril 10 MG Oral Tablet,RxNorm,Clinical Drug,312748,ACE Inhibitor
19078105,Hydrochlorothiazide 12.5 MG / quinapril 20 MG Oral Tablet,RxNorm,Clinical Drug,310797,ACE Inhibitor
40172817,trandolapril 2 MG / Verapamil hydrochloride 180 MG Extended Release Oral Tablet,RxNorm,Clinical Drug,897786,ACE Inhibitor
40172823,trandolapril 4 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet,RxNorm,Clinical Drug,897856,ACE Inhibitor
1334494,Ramipril 10 MG Oral Capsule,RxNorm,Clinical Drug,261962,ACE Inhibitor
19080129,Lisinopril 20 MG Oral Tablet,RxNorm,Clinical Drug,314077,ACE Inhibitor
19022519,Captopril 5 MG/ML Oral Solution,RxNorm,Clinical Drug,199931,ACE Inhibitor
19050220,Cilazapril 1 MG Oral Tablet,RxNorm,Clinical Drug,199937,ACE Inhibitor
40165772,Enalapril Maleate 20 MG Chewable Tablet,RxNorm,Clinical Drug,858926,ACE Inhibitor
19106543,zofenopril 7.5 MG Oral Tablet,RxNorm,Clinical Drug,428826,ACE Inhibitor
40163275,Perindopril Erbumine 8 MG Oral Tablet,RxNorm,Clinical Drug,854925,ACE Inhibitor
45892991,Amlodipine 5 MG / Perindopril arginine 7 MG Oral Tablet,RxNorm,Clinical Drug,1600728,ACE Inhibitor
40163142,Indapamide 1.25 MG / Perindopril Erbumine 4 MG Oral Tablet,RxNorm,Clinical Drug,854993,ACE Inhibitor
40221243,Lisinopril 1 MG/ML Oral Solution,RxNorm,Clinical Drug,1806884,ACE Inhibitor
1334459,Ramipril 2.5 MG Oral Capsule,RxNorm,Clinical Drug,198188,ACE Inhibitor
40171682,Benazepril hydrochloride 5 MG Oral Tablet,RxNorm,Clinical Drug,898723,ACE Inhibitor
19022242,Cilazapril 2.5 MG Oral Tablet,RxNorm,Clinical Drug,199708,ACE Inhibitor
19107180,Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet,RxNorm,Clinical Drug,430636,ACE Inhibitor
19106830,piretanide 6 MG / Ramipril 5 MG Oral Tablet,RxNorm,Clinical Drug,429765,ACE Inhibitor
40171665,Benazepril hydrochloride 20 MG / Hydrochlorothiazide 12.5 MG Oral Tablet,RxNorm,Clinical Drug,898367,ACE Inhibitor
1308221,Lisinopril 40 MG Oral Tablet,RxNorm,Clinical Drug,197884,ACE Inhibitor
40165789,Enalapril Maleate 5 MG Oral Tablet,RxNorm,Clinical Drug,858813,ACE Inhibitor
974169,Captopril 25 MG / Hydrochlorothiazide 15 MG Oral Tablet,RxNorm,Clinical Drug,197436,ACE Inhibitor
19117559,Lisinopril 2.5 MG [Carace],RxNorm,Branded Drug Comp,565844,ACE Inhibitor
19115847,Lisinopril 5 MG [Zestril],RxNorm,Branded Drug Comp,563610,ACE Inhibitor
19013173,quinapril 10 MG [Accupril],RxNorm,Branded Drug Comp,568625,ACE Inhibitor
19116428,quinapril 10 MG [Accupro],RxNorm,Branded Drug Comp,564368,ACE Inhibitor
19042717,Hydrochlorothiazide 12.5 MG / Lisinopril 10 MG [Zestoretic],RxNorm,Branded Drug Comp,823984,ACE Inhibitor
40163277,Perindopril Erbumine 8 MG [Aceon],RxNorm,Branded Drug Comp,854926,ACE Inhibitor
40172815,trandolapril 1 MG / Verapamil hydrochloride 240 MG [Tarka],RxNorm,Branded Drug Comp,897779,ACE Inhibitor
40171561,Amlodipine 5 MG / Benazepril hydrochloride 20 MG [Lotrel],RxNorm,Branded Drug Comp,898357,ACE Inhibitor
19117103,Captopril 50 MG [Hypapril],RxNorm,Branded Drug Comp,565279,ACE Inhibitor
19021201,Captopril 100 MG [Capoten],RxNorm,Branded Drug Comp,571469,ACE Inhibitor
19047476,Lisinopril 20 MG [Prinivil],RxNorm,Branded Drug Comp,567577,ACE Inhibitor
19082321,Diltiazem Hydrochloride 180 MG / Enalapril Maleate 5 MG [Teczem],RxNorm,Branded Drug Comp,846147,ACE Inhibitor
19120513,Captopril 25 MG [Tensopril],RxNorm,Branded Drug Comp,574021,ACE Inhibitor
19038727,Lisinopril 20 MG [Zestril],RxNorm,Branded Drug Comp,563612,ACE Inhibitor
19117562,Lisinopril 20 MG [Carace],RxNorm,Branded Drug Comp,565847,ACE Inhibitor
40165783,Enalapril Maleate 5 MG / Felodipine 5 MG [Lexxel],RxNorm,Branded Drug Comp,858890,ACE Inhibitor
19047474,Lisinopril 5 MG [Prinivil],RxNorm,Branded Drug Comp,567575,ACE Inhibitor
40172822,trandolapril 2 MG / Verapamil hydrochloride 240 MG [Tarka],RxNorm,Branded Drug Comp,897845,ACE Inhibitor
40171552,Amlodipine 10 MG / Benazepril hydrochloride 40 MG [Lotrel],RxNorm,Branded Drug Comp,898347,ACE Inhibitor
40172819,trandolapril 2 MG / Verapamil hydrochloride 180 MG [Tarka],RxNorm,Branded Drug Comp,897784,ACE Inhibitor
40171558,Amlodipine 5 MG / Benazepril hydrochloride 10 MG [Lotrel],RxNorm,Branded Drug Comp,898354,ACE Inhibitor
40171555,Amlodipine 2.5 MG / Benazepril hydrochloride 10 MG [Lotrel],RxNorm,Branded Drug Comp,898351,ACE Inhibitor
40167240,Perindopril Erbumine 4 MG [Coversyl],RxNorm,Branded Drug Comp,875851,ACE Inhibitor
40163752,Fosinopril Sodium 10 MG / Hydrochlorothiazide 12.5 MG [Monopril-HCT],RxNorm,Branded Drug Comp,857180,ACE Inhibitor
19120514,Captopril 50 MG [Tensopril],RxNorm,Branded Drug Comp,574022,ACE Inhibitor
40171663,Benazepril hydrochloride 10 MG [Lotensin],RxNorm,Branded Drug Comp,898688,ACE Inhibitor
42801013,Moexipril hydrochloride 15 MG [Univasc],RxNorm,Branded Drug Comp,1299962,ACE Inhibitor
19115849,Cilazapril 0.25 MG [Vascace],RxNorm,Branded Drug Comp,563619,ACE Inhibitor
19117057,Captopril 50 MG [Ecopace],RxNorm,Branded Drug Comp,565215,ACE Inhibitor
19117555,Captopril 25 MG [Acepril],RxNorm,Branded Drug Comp,565838,ACE Inhibitor
19042713,Hydrochlorothiazide 25 MG / Lisinopril 20 MG [Zestoretic],RxNorm,Branded Drug Comp,823969,ACE Inhibitor
19038728,Lisinopril 40 MG [Zestril],RxNorm,Branded Drug Comp,567582,ACE Inhibitor
40171667,Benazepril hydrochloride 20 MG / Hydrochlorothiazide 12.5 MG [Lotensin HCT],RxNorm,Branded Drug Comp,898369,ACE Inhibitor
40171564,Amlodipine 5 MG / Benazepril hydrochloride 40 MG [Lotrel],RxNorm,Branded Drug Comp,898360,ACE Inhibitor
19021168,Captopril 12.5 MG [Capoten],RxNorm,Branded Drug Comp,565837,ACE Inhibitor
19113587,Captopril 50 MG [Capropril],RxNorm,Branded Drug Comp,541020,ACE Inhibitor
19115736,Hydrochlorothiazide 12.5 MG / Lisinopril 10 MG [Carace Plus],RxNorm,Branded Drug Comp,563471,ACE Inhibitor
19038726,Lisinopril 10 MG [Zestril],RxNorm,Branded Drug Comp,563611,ACE Inhibitor
19116429,quinapril 20 MG [Accupro],RxNorm,Branded Drug Comp,564369,ACE Inhibitor
40163273,Perindopril Erbumine 4 MG [Aceon],RxNorm,Branded Drug Comp,854989,ACE Inhibitor
19117560,Lisinopril 5 MG [Carace],RxNorm,Branded Drug Comp,565845,ACE Inhibitor
19117102,Captopril 25 MG [Hypapril],RxNorm,Branded Drug Comp,565278,ACE Inhibitor
40165754,Enalapril Maleate 1.25 MG/ML [Vasotec],RxNorm,Branded Drug Comp,858822,ACE Inhibitor
40184216,Hydrochlorothiazide 12.5 MG / quinapril 20 MG [Quinaretic],RxNorm,Branded Drug Comp,991551,ACE Inhibitor
19116427,quinapril 5 MG [Accupro],RxNorm,Branded Drug Comp,564367,ACE Inhibitor
19100828,Ramipril 1.25 MG [Altace],RxNorm,Branded Drug Comp,568143,ACE Inhibitor
19117554,Captopril 12.5 MG [Acepril],RxNorm,Branded Drug Comp,565836,ACE Inhibitor
19120510,Captopril 25 MG [Hyteneze],RxNorm,Branded Drug Comp,574018,ACE Inhibitor
19078353,Hydrochlorothiazide 25 MG / Lisinopril 20 MG [Prinzide],RxNorm,Branded Drug Comp,568696,ACE Inhibitor
19057857,Captopril 50 MG / Hydrochlorothiazide 15 MG [Capozide],RxNorm,Branded Drug Comp,571546,ACE Inhibitor
19057855,Captopril 25 MG / Hydrochlorothiazide 25 MG [Capozide],RxNorm,Branded Drug Comp,571543,ACE Inhibitor
19078351,Hydrochlorothiazide 12.5 MG / Lisinopril 10 MG [Prinzide],RxNorm,Branded Drug Comp,568692,ACE Inhibitor
40165760,Enalapril Maleate 10 MG / Hydrochlorothiazide 25 MG [Vaseretic],RxNorm,Branded Drug Comp,858829,ACE Inhibitor
45892983,Amlodipine 10 MG / Perindopril arginine 14 MG [Prestalia],RxNorm,Branded Drug Comp,1600718,ACE Inhibitor
19057853,Captopril 25 MG / Hydrochlorothiazide 15 MG [Capozide],RxNorm,Branded Drug Comp,571527,ACE Inhibitor
